time_h,C_plasma_hair,C_plasma_nohair,C_plasma_occluded,C_SC,C_VE,C_follicle,C_dermis,J_transcellular,J_follicle
20.554277138569283,1876.758278974529,1.3818468077697483,1877.358377618675,0.06474743599896253,1.2947846597271824,1.2383837499488457,1.2375133749213119,-0.44556653877741503,8691.526832278474
20.566283141570786,1876.7998054931004,1.3828350551810409,1877.399645524336,0.06473715158827992,1.294578965992167,1.2381752251502716,1.2373049980866517,-0.44559041350376033,8690.049273567534
20.578289144572285,1876.8408838333276,1.383822921029003,1877.440465347761,0.06472686669400368,1.2943732627059144,1.2379667357979935,1.2370966566684691,-0.44561392704639324,8688.57201280937
20.590295147573787,1876.8815146162574,1.384810404986138,1877.4808377098423,0.06471658132426425,1.294167550030578,1.2377582818848687,1.2368883506596442,-0.4456370807635004,8687.095049786376
20.602301150575286,1876.9216984490397,1.3857975067260766,1877.5207632306926,0.06470629548311124,1.2939618280469154,1.2375498634044002,1.236680080053633,-0.4456598753557337,8685.618383579285
20.61430715357679,1876.9614359542363,1.3867842259235736,1877.5602425296483,0.06469600917956607,1.2937560969348514,1.2373414803493057,1.2364718448431922,-0.44568231232481637,8684.14201413481
20.626313156578288,1877.0007277579848,1.387770562254508,1877.5992762179596,0.06468572242396603,1.2935503569005578,1.2371331327120951,1.2362636450208933,-0.4457043933844976,8682.665941632806
20.63831915957979,1877.0395744780787,1.388756515395879,1877.637864912685,0.06467543522428187,1.2933446081030033,1.236924820485653,1.2360554805796429,-0.44572611986719407,8681.190165851227
20.65032516258129,1877.0779767315335,1.3897420850258047,1877.6760092370228,0.06466514758845504,1.2931388507005717,1.2367165436628698,1.2358473515123523,-0.4457474931005976,8679.71468656359
20.662331165582792,1877.1159351345889,1.3907272708235194,1877.7137098070991,0.06465485952439783,1.2929330848510652,1.2365083022366399,1.2356392578119384,-0.4457685144076944,8678.239503547846
20.67433716858429,1877.1534503027087,1.3917120724693728,1877.7509672382648,0.0646445710399935,1.2927273107117077,1.236300096199864,1.2354311994713223,-0.4457891851067828,8676.764616581955
20.686343171585793,1877.190522850583,1.3926964896448277,1877.7877821450966,0.0646342821430964,1.2925215284391458,1.236091925545447,1.2352231764834312,-0.4458095065114911,8675.290025443872
20.698349174587293,1877.2271533921282,1.3936805220324564,1877.8241551413983,0.06462399284153215,1.2923157381894532,1.2358837902662994,1.2350151888411964,-0.44582947993081845,8673.81572991377
